312.009156	63.431918	363.050042	229.625940	18.222514	-69.925430	-308.470787	-419.672104	73.814214	214.491312	-114.773994	-122.883584	-6.358839	-36.320148	-80.744496	-53.017693	-180.258064	-103.597601	124.491104	-133.579085	-43.442654	82.667994	-281.772151	-280.180706	31.868595	40.157673	146.953640	329.715383	-57.973451	-300.836921	306.686856	168.212634	-111.363551	-166.705076	-235.799624	-191.509457	-194.818513	-283.630722	-101.338890	200.849270	-12.932344	-42.408674	-106.912617	-98.465789	130.017186	-58.803446	-424.642387	-233.458866	67.164965	-238.112798	28.932559	-3.886006	-84.774693	31.871091	-220.589900	-375.075356	-634.878134	-444.337310	143.063221	-59.817583	-166.462910	-103.497205	-263.607273	-31.246908	153.677072	-120.966048	275.563261	273.858342	-197.570186	117.575456	215.724747	77.924157	98.931012	189.466626	225.016956	25.702893	-212.270836	-96.870566	-58.220315	-128.957440	-312.599791	-153.913322	299.215862	243.886680	-360.457713	-366.904064	44.467190	90.041441	71.637726	-159.486227	-322.068743	-27.632359	64.726430	-10.348370	165.122096	164.332951	164.718961	186.395386	76.157906	-270.989608	-146.137356	26.578727	69.284571	325.127240	159.614823	-13.987670	-165.598565	-355.476927	43.889970	208.419026	32.107739	98.258532	-4.456602	-124.506328	-127.262283	-227.487275	-313.273383	-63.022337	-153.301277	-210.689319	43.950360	-86.935990	-260.217758	-119.320731	81.128255	26.967117	-303.406593	-139.945157	121.468164	176.645620	80.964766	-23.970172	140.814676	273.051985	-12.959980	-356.860489	-197.551881	58.996828	-220.196646	-297.927880	217.367505	93.243532	-93.801653	-152.204045	-244.702805	-170.318719	-48.625984	-51.576376	51.918893	22.429488	1.379183	-46.444955	-252.195719	-180.266072	15.947464	-102.674714	6.597063	281.277580	-151.522569	-115.264235	431.373360	214.627854	-92.193764	82.345265	-7.173137	-75.482408	152.305129	115.185727	
370.153120	411.100760	204.229524	-53.309630	-258.191823	-349.580009	-159.315613	185.788383	58.555913	-102.002807	30.933642	136.862301	-153.409615	-200.534642	-109.498837	-164.169072	-168.495063	-116.368317	45.924977	46.905564	112.818962	34.199257	-262.237154	-37.925976	281.789820	328.055979	270.944870	203.413580	284.061694	99.805438	123.790501	245.526334	135.123912	-43.745195	-56.235305	250.844856	-54.397028	-223.731587	-150.990043	-399.201502	-25.362529	151.691612	89.507994	1.054393	-72.345388	-68.415089	-273.919215	-245.061136	243.758067	405.899005	188.318351	-109.777552	7.364863	83.609453	-35.686453	-198.810290	-147.696327	170.911082	-149.896649	-390.667890	144.313338	186.879838	-75.616307	64.407161	-27.534963	-328.554336	229.178731	398.323239	-7.533905	195.214161	137.190723	131.893121	-36.475743	-208.992189	2.776302	111.671228	94.044667	-102.452201	-100.527924	189.649471	163.648616	-64.647904	182.464269	105.331347	12.243903	277.621188	100.837586	-125.812560	11.495820	-2.623159	-95.764370	-63.602742	-95.738205	-60.811638	-83.204874	-5.775840	176.840412	-38.883142	-240.157491	-76.441973	-121.833216	-277.199323	-87.179902	28.636360	-81.594255	-143.937561	-269.851527	-272.338796	207.802567	418.942151	340.291242	106.411111	-131.935588	-47.553488	87.889098	-98.874862	7.013823	-16.518459	-431.573214	-405.444290	198.067675	280.883157	-307.092688	-212.315970	104.304185	-89.722481	5.207552	275.097862	117.951366	85.448381	167.948547	-220.019423	-531.603711	-228.801768	127.464805	-80.854460	-242.370879	138.119398	19.523568	-253.262519	0.078917	200.013472	233.955682	37.355854	-179.671486	-201.307832	-149.624127	102.605938	38.313404	-29.153457	64.280765	-44.840450	-84.091223	4.635402	2.366972	-22.696166	216.563240	70.471379	-181.480530	16.318938	347.693877	234.945251	87.339333	20.835752	19.937812	68.075440	-128.180653	-75.747667	
357.407034	205.240945	-68.155665	-281.826126	-663.995087	-298.122822	408.784792	528.005472	107.606647	-571.823374	-163.224727	489.437855	197.590454	-169.567271	217.942609	43.738499	-512.505531	-250.298125	-38.912821	135.572037	197.816126	-203.050764	-308.684522	-22.275683	463.714611	333.660798	-57.601221	143.902079	383.171000	-75.227811	-280.358526	79.117380	120.421966	181.755759	-41.652556	-108.499444	-229.303929	-213.942066	90.000849	-64.659225	-17.158387	444.482534	-117.032337	-313.874309	223.309410	144.229609	-93.541261	-208.539080	8.557437	493.763333	279.047063	33.650105	95.034060	-38.290192	119.557214	236.030113	214.177430	489.358848	-29.419467	-172.248488	289.784692	176.894254	245.391587	70.164984	-330.516583	-180.011796	-25.018920	44.075848	72.979530	87.622854	-28.869928	7.905654	-241.565970	-329.040970	-99.393725	-86.392726	-182.885707	-407.088585	-273.391146	247.906976	342.181553	16.484969	-106.445400	95.192107	201.599819	67.847439	-156.421137	-246.457710	23.959720	278.363904	194.121113	233.355823	18.938266	-399.036572	-373.937865	-20.564436	41.088849	-152.555877	-46.309735	6.694354	-140.907233	-31.475254	-9.963410	-45.077618	-101.422070	-83.204957	20.167403	-55.318967	-142.315348	164.390719	146.956236	-134.646657	-66.816906	39.789225	-43.935607	52.524208	355.880705	-56.967266	-262.876169	-176.883694	35.644510	311.891196	-21.758768	-57.163828	264.423035	118.560061	85.421598	297.678026	-125.600688	-265.803870	127.729777	-314.598180	-779.969919	-289.271112	235.155353	365.261376	57.262343	-6.990279	-26.754145	-149.297010	-122.338823	121.612138	158.635675	78.883441	11.579749	-113.647707	-84.959980	44.421380	-317.396553	-270.162084	219.026955	87.114873	-199.369512	138.070533	143.303394	-30.683555	72.316467	104.972084	-128.639036	-227.609450	9.847206	-79.628191	-125.278980	-166.301661	-4.094223	190.864219	96.825465	-97.773720	
120.265579	-100.106277	-146.454110	28.401117	-161.273389	-177.677798	170.807729	399.254877	323.993333	-68.911586	-201.269206	60.636918	181.831210	361.525868	641.463238	174.943862	-584.516816	-320.888238	33.813178	-66.042700	-174.280343	50.452010	161.741704	-264.963197	-267.602438	291.675890	28.251015	-168.970886	-126.139098	-238.688050	-188.119174	-182.346955	3.473740	-9.872099	-27.567951	-137.089486	-408.947999	-61.804372	292.091388	185.993934	55.128417	221.973472	-74.499729	-183.115196	164.261470	65.799352	-47.549329	-47.544642	-119.666559	-112.769529	-265.597919	10.902565	-164.795380	-253.173779	155.499010	34.992406	17.885609	297.517383	102.222499	-215.058543	-170.824651	-93.876801	34.563146	-122.911557	-373.094065	-45.892937	-76.573182	-27.866204	370.205809	-9.026054	-246.634104	1.946515	107.690751	-31.545977	214.761183	76.329099	-574.412230	-441.975463	-46.552580	126.717513	117.506937	-49.878183	13.569450	143.787353	-44.667808	-236.635992	-133.578234	-111.820409	73.937279	263.336438	9.396686	-11.476632	27.252505	-169.944437	-198.875384	9.607474	224.181018	167.780322	2.598877	2.640036	129.464715	69.660328	-201.826776	-61.210487	339.999365	117.088753	21.496316	68.867959	-335.493936	-246.197900	136.431199	12.547205	-37.815784	52.261248	7.239279	35.518223	61.629739	-185.539133	-221.227431	27.996107	169.707016	169.825308	-13.224251	-280.753702	-30.023520	249.735214	-97.486909	-142.922538	-125.109896	-164.632055	73.524073	-187.674664	-391.373825	-23.986721	443.140068	414.800173	129.650372	-154.511903	-101.121962	44.804775	-83.878122	52.461622	123.083771	-243.643730	-178.145021	86.033102	171.500674	-109.085361	-201.010217	-79.607880	39.464749	9.441728	26.468171	31.838977	66.618995	18.674924	-144.587491	97.794634	-63.982021	-175.385502	-18.318138	-79.585829	-367.110255	-222.306900	27.596424	165.164973	58.409809	-205.684165	
-369.471997	-339.873124	-201.752615	168.987924	356.163257	200.673962	-243.270342	-71.544791	471.006286	203.608597	-543.899184	-287.645674	57.111017	198.711915	142.958360	57.185045	41.910753	123.182495	-103.789056	-215.170240	-58.329562	104.369346	247.378598	-11.028993	-84.685027	83.148951	-58.296430	-373.422932	-226.172521	127.974563	29.208202	-231.373481	-149.225268	-304.308559	-169.883912	-154.277973	-133.000487	431.911099	271.867322	-29.499127	19.317699	-3.223977	13.641073	-26.371288	-28.583560	72.143488	50.568523	39.967985	-16.651677	-135.828429	-236.462712	-343.892774	-541.778106	-177.275685	84.895203	-31.543392	119.326829	-13.969178	-378.094415	-451.073079	-104.945244	162.884178	184.741823	27.670407	-132.709270	-182.882970	183.801426	352.798020	-9.960969	-266.766687	-117.851909	48.804933	110.620271	-80.449092	210.845737	386.455764	-116.379324	-309.869399	-50.142061	8.509595	-65.345303	-105.969130	27.354268	114.920380	124.482487	159.099756	-202.390341	-129.543432	134.911848	-78.426930	-93.983946	-138.760306	6.807862	79.355755	-246.261180	-210.405273	316.031878	330.330200	-113.911136	-177.972658	55.902252	24.615790	67.425974	300.489306	-15.150564	-286.860375	-33.563815	43.772343	-42.155771	-34.587529	-72.872229	88.382264	-10.454754	-258.413612	101.584591	326.497685	26.821980	-99.218092	21.151488	-144.725739	-152.840584	65.197752	-175.280472	-446.032052	-303.377665	58.984257	191.407093	-31.889725	127.802240	165.435225	-100.122659	-56.043795	105.608522	-84.390444	29.437693	-11.079832	3.033430	-64.671905	-217.463018	-73.391258	-40.281611	28.739812	-167.166744	-309.976957	-43.396248	86.374425	90.049591	-21.678087	-85.070328	76.339470	-46.107755	81.028781	169.763795	-282.856709	-127.910126	-12.087226	-101.905533	5.847354	-9.174522	-58.861640	-126.835589	19.775295	137.734885	-34.331272	37.294960	-67.441623	-245.949456	-199.726413	
-387.121121	-234.500006	42.212296	272.572316	179.510338	-15.709162	-142.499789	-575.849331	-78.624196	491.752284	-196.361463	-291.135688	-210.100231	-383.007896	-306.384991	-192.164260	423.510610	585.450866	267.243314	95.543204	-71.411507	-320.243690	-215.772432	-80.072880	54.127405	-113.679309	-99.746961	102.081247	-93.281758	-2.240062	15.317174	-19.280534	108.935076	47.444749	-466.378251	-424.356895	50.794179	155.209494	-195.676666	-273.395574	-51.571582	223.975722	398.514715	-130.589781	-340.606346	-286.392987	150.930264	186.014389	-13.172533	109.119669	-114.121680	-447.570228	176.170637	544.566997	172.279500	133.354914	33.170120	-282.446125	-308.224754	-154.798228	140.648458	418.220640	300.604893	61.433253	-61.987329	-178.037292	269.840652	359.884525	-415.829560	-384.601272	274.598875	267.593720	-176.933058	-183.231582	30.760092	180.455650	125.998475	19.128006	-91.234284	-332.454931	-83.787180	43.520206	-392.200697	-255.099498	308.316752	258.794516	-196.893111	4.580411	145.752250	-284.367946	-357.950442	-104.759908	99.528256	119.474162	-159.111329	-319.403476	-1.138709	145.586673	-30.327763	-290.859909	-379.999587	-55.659721	198.815498	229.998379	-254.119362	-435.253250	-134.174327	-56.078549	119.445562	87.263789	-15.242289	139.372391	-144.037036	-403.985703	-146.584142	209.245953	203.762794	234.165485	47.615853	-322.951208	-212.881018	-180.147571	-206.259310	-19.029916	70.197962	-19.405503	-13.168813	99.045415	65.129934	92.839511	22.144561	153.606173	180.455809	-133.167680	-277.366934	-442.086995	-343.578417	-10.543841	-156.839900	-177.989757	202.487109	20.140252	-323.092550	-117.709699	156.714951	-76.274672	-197.331022	-8.742077	118.147695	2.737793	-141.866785	159.145176	10.365121	-339.556511	-258.611566	-12.196823	98.895060	114.975671	103.006659	-13.714690	-235.984094	34.140034	365.265954	221.190731	173.888054	-160.238934	-369.954380	-107.926813	
-98.844764	261.495090	407.064981	47.459216	19.708799	-124.285208	210.418829	-152.421557	-269.150495	377.720778	505.400497	207.446945	-197.160722	-358.911031	-187.200880	-150.288686	175.926890	400.033747	314.301359	165.161850	-51.293853	-26.631631	160.572941	14.363367	-603.304162	-631.987933	-258.902863	199.107593	12.783649	-136.743546	-74.724471	167.817578	335.240205	-63.111840	-100.391999	409.878835	230.365425	-483.060402	-390.614475	-146.303601	67.381151	26.683039	-108.056554	15.750614	-369.860738	-586.934297	-228.442583	-85.130226	7.569526	176.510632	186.747077	-64.260523	461.476279	524.138173	200.956140	112.013965	-176.036745	-116.944589	160.933225	328.652495	32.529500	61.809917	119.307243	-20.078367	-247.704611	-228.388530	-205.136290	-433.925488	-250.950996	11.937069	221.155598	49.600469	-31.074745	285.761688	335.279058	-130.385575	-141.582112	239.898977	-88.299969	-344.729354	-158.298672	145.235661	-201.468502	-597.380013	-144.080659	-58.564315	-202.905566	72.629519	220.995213	-44.985276	51.773356	116.672801	-99.731370	201.698926	116.236800	-145.098548	-240.981877	-203.028501	347.377539	-24.698050	-448.670749	-240.087627	-325.102925	-123.881330	-66.593169	-109.295518	-28.590851	-85.220717	-55.580762	28.223160	248.595970	178.930321	-154.408616	-229.293528	-268.007909	-282.797110	88.608423	298.501532	-119.546368	35.999106	192.865742	-276.186257	-274.927881	57.536574	232.499939	-72.085763	-436.398683	-219.926658	-37.903889	106.814066	171.050533	58.304682	-198.704618	-54.614410	312.584465	-65.039089	-481.668488	-162.468232	52.014093	196.792069	356.618111	159.887801	79.325857	136.651892	-189.947279	-223.188444	-198.732194	-226.892027	238.296509	152.097100	-174.788696	-235.064506	-107.729698	116.458695	78.822289	-54.086663	-80.892817	114.707877	147.010982	59.811710	-120.912729	-243.671837	-201.105251	266.957284	429.688873	-38.641991	-261.109611	151.369488	
-110.350306	62.915466	52.962524	-142.277521	-168.049914	1.459074	255.157152	488.961531	140.635889	-196.128142	290.131206	406.825213	-65.790373	-176.111421	-121.716866	-321.083269	-309.595957	-63.096593	-83.700954	-168.725056	-37.876070	268.255109	565.820408	519.334444	-116.020492	-511.446398	-302.609649	-245.029127	18.195295	149.840815	42.136918	263.947006	198.658091	-8.802455	506.137144	455.585731	44.061482	95.680296	149.180632	101.016409	-116.810773	-292.537094	-496.574102	-218.855251	-206.897551	24.597634	4.676115	43.058988	-54.005651	333.702555	512.850417	-169.703871	-407.930555	-29.094215	139.295495	95.139372	-204.722237	-100.166166	230.537579	183.172768	11.424809	-62.188119	-5.567002	108.013629	134.703089	15.864266	-385.003841	-683.029503	-170.077968	227.334386	-162.904335	-310.185352	26.070701	418.744356	395.256118	-296.511542	-219.360543	198.343897	-79.914334	-7.785537	-2.329871	177.319422	332.920768	-183.096623	-177.539908	100.527301	-318.113030	-375.267317	187.238748	159.753216	357.587021	239.023679	-236.020959	-180.812111	19.445044	186.506529	-176.006052	-444.069224	142.762764	256.295255	-20.108116	-166.740826	-146.967604	-214.950778	-182.321292	226.050867	193.597009	25.199678	-143.782746	-78.082336	191.924823	8.063587	-200.327210	-223.524815	-345.252051	-173.149680	334.330963	259.646669	-196.105757	14.407988	156.719619	-93.900857	-250.206993	-172.731665	-46.163949	-214.055542	-183.140645	-219.812662	-275.770564	-201.018067	-21.690282	13.611796	-106.402751	-15.340105	359.458059	218.035715	-94.917907	-36.633228	28.440893	126.800455	99.216303	17.014809	222.892208	115.084019	-245.774551	-90.546284	-1.259501	-234.369486	-53.350449	163.585825	137.883201	-158.784984	-36.789621	376.641603	271.117395	-154.984430	-321.503202	-181.765570	59.893432	143.513065	68.991090	-295.975572	-416.087500	4.560330	198.448460	34.217828	37.327579	148.987510	
-188.171538	-399.371063	-366.896677	-43.963735	-177.532136	59.421882	161.877489	24.304295	-2.165609	-181.307323	-253.836991	-157.801492	-70.501139	28.792732	-91.667297	-186.076131	-190.375661	-310.975559	-202.204153	-75.278830	80.574041	339.221180	456.903295	341.478145	176.923703	314.821799	2.392936	-436.425733	-89.038316	184.221537	141.910833	33.505276	-107.657241	117.356397	157.815916	66.661163	60.405626	446.246347	440.547034	260.098611	-77.458502	-315.519804	83.290048	-188.631704	-362.825161	353.086357	893.876124	198.625170	-87.799568	147.700489	-87.976985	-598.999834	-375.628183	-154.367501	95.967172	275.830421	-56.421865	-285.836892	-181.023377	24.366417	97.041662	-220.504615	-229.820111	-13.203753	244.985146	305.101668	177.928792	95.055952	51.953743	265.232501	-80.292048	-244.699691	-112.431696	-150.602218	-72.608020	122.846939	225.250091	83.558183	44.693024	235.285067	262.784291	43.892745	-64.647815	-19.881256	139.300492	478.022591	278.501354	-131.979365	-324.713881	86.874466	253.929157	-8.174889	-307.339332	-370.084189	50.481637	265.261387	-57.394357	-299.323427	-253.313593	277.679909	301.457702	339.679335	148.462476	-241.212475	89.870582	187.434670	-61.642016	-53.758410	-183.082660	-67.067039	-5.559361	-185.430616	-87.325945	-170.186094	-275.309472	164.743138	420.489657	-1.816596	-255.934201	-267.439596	7.766358	190.677933	20.375238	-216.421702	-263.250344	134.585372	363.922413	-130.344167	-596.204400	-316.553620	104.322864	104.646325	-40.779967	-46.745201	121.052719	15.556744	-129.979674	24.373946	94.253569	-105.825607	-276.689406	-242.751276	-115.849993	-87.306788	-118.428299	-111.931940	26.540576	101.943014	-145.234933	-151.530125	94.275839	121.583124	185.632776	122.805464	-27.801505	-82.670701	-312.174640	-289.790999	-46.518590	155.585521	152.800135	-71.197285	-135.772611	-333.981400	-72.295053	233.066857	176.379612	-128.974524	
100.899070	65.967466	15.039662	-5.493212	454.000155	472.310094	-118.321622	-403.142064	-236.201287	-44.547497	41.010495	202.865679	256.328195	21.139054	-273.495636	145.647533	326.129116	-304.258171	-482.427555	-76.469314	419.477330	541.133308	294.131460	-125.580472	-162.941395	217.545167	235.592758	30.648236	130.300204	203.404746	24.029368	-354.504551	-518.183750	-190.710406	-104.650371	-254.621197	23.365823	120.400729	223.586813	299.928966	-139.318154	-432.718135	190.555671	396.159775	-140.837403	-287.628522	278.338317	214.452316	-193.614642	-237.679175	-283.611136	224.729570	96.150614	-166.522355	-57.048994	284.936826	138.792651	-185.514498	-131.597876	102.175417	-123.768834	-314.450534	-285.263028	-151.691848	41.671738	0.836776	42.869084	329.069824	247.152223	190.701494	125.546154	-134.244465	-118.392793	-318.250702	-277.532046	256.015207	389.455172	75.727757	193.511446	106.938986	-111.446226	-80.413250	-214.801553	-260.791759	-51.581867	349.183101	470.523521	133.936124	-220.709608	160.298725	223.730572	-215.355167	-374.460942	-31.591175	411.509677	269.771492	10.460607	-36.767304	-104.241155	12.590248	291.001778	123.884026	25.424479	352.883987	307.118772	-276.299912	-216.446429	-71.712367	-85.520598	99.918831	113.003773	-65.433969	-10.939316	-98.969796	-352.048008	-89.313038	-2.146875	-197.054658	11.977596	-78.681773	-197.168500	183.162368	484.612687	15.233902	-133.436428	316.612078	164.266219	44.392431	-191.617872	-149.074719	-132.053342	244.758730	371.524059	-53.186533	-108.133030	-132.552372	-457.691090	-218.570549	37.899291	-57.728317	3.952826	45.734516	-75.500153	-351.139552	-140.321652	157.837608	-5.798519	74.992044	-33.605286	-358.776797	-327.557620	-56.947252	-81.723896	-141.361337	10.322183	-63.187572	-102.604807	-92.849901	-145.865875	-72.146887	-31.956776	98.930402	35.453624	-333.807746	-174.639017	70.971987	-0.528453	-165.486457	
